"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","dec"
18,8035,9,0,-12,30,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
14,56554,13,0,-9,42,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
29,13791,9,0,23,40,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,1,0,1,0,"F"
30,31830,9,0,-14,45,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
23,46740,14,2871,-3,55,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,0,"T"
18,63788,12,0,-19,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,"T"
15,59461,10,0,-11,70,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"F"
28,65958,9,0,-29,40,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,"F"
31,40749,10,2871,6,39,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"T"
10,17959,9,0,6,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,1,1,0,"F"
26,36028,4,0,12,45,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,2,1,1,0,"F"
30,81164,9,0,17,12,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
24,60917,10,0,7,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,0,0,"T"
14,30311,13,0,10,64,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,0,1,0,"T"
8,68835,6,0,9,10,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,1,1,0,"F"
20,41315,9,0,21,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"T"
17,88569,14,0,9,60,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,1,1,1,0,"T"
14,24833,13,0,-10,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
14,10498,13,0,19,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,1,1,0,"T"
10,39148,9,0,19,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
29,72592,9,2433,-24,40,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
18,124175,13,0,7,40,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
15,90644,9,0,2,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,0,0,"F"
12,94505,10,0,-19,60,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
14,43540,10,0,14,26,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,3,0,0,0,"F"
20,44675,7,0,17,40,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,1,1,0,"F"
20,42905,9,3507,0,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"T"
14,15662,11,725,11,36,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,3,1,0,0,"F"
12,72188,9,0,11,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"F"
33,68853,9,0,3,35,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,"F"
24,39630,9,962,18,15,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
12,53697,9,0,-15,40,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
20,8890,10,0,-6,40,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,"F"
41,17640,10,0,4,3,0,0,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,1,0,"F"
34,35381,16,6684,-17,40,0,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,2,1,1,0,"T"
12,72654,10,0,0,15,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
24,63154,9,0,4,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
24,44656,16,0,-7,50,0,0,0,0,0,0,1,0,0,27,0,0,0,1,0,0,0,2,0,1,0,"T"
20,96468,13,0,-15,35,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,1,0,1,0,"F"
18,56725,9,2433,0,60,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
18,124175,14,0,3,48,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,1,0,1,1,1,0,"F"
22,133874,10,0,-16,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"T"
14,56036,13,0,1,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
17,47900,9,0,14,15,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"F"
21,26345,13,0,19,65,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
16,58593,13,0,-2,40,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,"F"
26,86245,9,0,16,81,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
12,53836,9,0,-7,50,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
12,33634,13,0,-8,25,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,2,1,0,0,"F"
12,72738,11,0,-25,20,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,3,1,0,0,"F"
20,46962,9,0,5,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
10,41530,9,0,17,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
26,60146,13,0,10,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
30,108577,9,-634,-12,52,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
10,58228,9,0,0,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
18,36378,14,9276,-25,60,0,0,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,1,1,0,"T"
33,61790,6,0,0,30,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,1,1,0,"F"
36,46630,10,0,-10,74,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
16,71001,8,1550,-14,50,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,1,1,0,"F"
16,13123,13,0,-27,40,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
20,76383,8,0,11,40,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,2,0,1,0,"F"
12,24856,10,0,32,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
18,71630,9,0,-24,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
24,116920,9,0,29,40,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,2,1,1,0,"F"
18,7352,10,0,6,60,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"F"
18,57395,10,0,5,40,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,1,1,0,"F"
24,50369,9,0,4,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
14,41766,10,0,-16,50,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,1,1,0,0,"F"
13,121763,9,0,-20,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
24,83312,9,0,-11,44,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
11,138722,10,0,-12,32,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,1,1,0,0,"F"
9,142298,8,0,7,55,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,3,1,1,0,"F"
20,21913,14,0,-29,32,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,1,0,0,"F"
28,68272,9,0,-15,55,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
25,71099,10,0,4,48,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
12,79774,9,0,-18,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
23,54911,14,0,19,41,0,0,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"F"
30,65059,13,0,3,72,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
16,115163,10,0,-1,55,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
12,54555,9,0,4,32,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
12,51015,9,0,-20,7,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,0,0,"F"
13,73552,13,0,-9,38,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,3,0,1,0,"F"
19,70748,10,0,0,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
24,65894,10,0,-3,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,0,1,0,"T"
12,14084,13,0,14,30,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
28,32260,3,0,-19,40,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,1,1,0,"F"
12,58475,10,0,-4,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,0,0,0,"F"
9,130528,9,0,1,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
10,47406,10,0,7,30,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,"F"
15,21973,9,0,-12,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
32,41726,13,0,-7,40,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
12,70656,10,0,13,24,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,"F"
18,112773,14,0,-5,60,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,1,0,"F"
20,75168,14,0,-20,40,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,1,1,0,"F"
14,64375,9,0,-1,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,"F"
24,99377,4,0,32,40,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,2,1,1,0,"F"
16,15201,9,0,8,54,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
12,37148,9,0,-8,38,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
20,9274,11,943,-6,40,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
25,76079,9,0,15,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
17,51415,13,1622,28,55,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,1,0,"F"
15,78275,9,0,-13,72,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"F"
14,32075,9,0,-20,70,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
13,52911,14,0,7,30,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,1,0,0,"F"
18,41070,9,0,6,44,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
14,49384,9,0,-7,40,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
35,30082,9,0,5,5,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,1,1,0,0,"F"
10,47151,9,0,10,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
18,84109,3,0,-12,40,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,"F"
18,46917,9,0,-11,25,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
16,34620,13,0,-10,50,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
14,51686,10,0,-2,50,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"T"
19,55961,10,0,-17,45,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"F"
14,38798,13,0,-24,50,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2,1,1,0,"T"
10,91798,10,0,8,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
33,62108,13,0,-2,5,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
17,50818,8,0,-16,40,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,2,1,1,0,"F"
11,81591,9,0,-26,15,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,0,0,0,"F"
12,57079,9,0,-8,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,3,1,0,0,"F"
22,28881,13,0,15,55,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,2,1,0,0,"F"
22,37421,13,1726,17,40,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
11,49477,9,0,-13,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,"F"
24,66588,10,0,-10,20,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,2,1,0,0,"F"
20,39699,11,0,9,40,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
18,12071,13,1462,20,47,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
24,108264,14,-629,11,50,0,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
25,32738,9,0,-3,40,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
22,11941,14,0,-11,40,0,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,2,1,0,0,"T"
12,67364,14,0,-7,60,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,3,1,0,0,"F"
22,67966,13,0,-6,40,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,"F"
15,101289,9,0,21,44,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,1,1,0,"F"
30,67561,9,0,8,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
16,170430,11,0,1,48,0,0,0,0,1,0,0,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"T"
32,69094,10,0,19,16,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
22,65436,9,0,-12,40,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,"F"
20,62981,10,0,7,40,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,2,0,0,0,"F"
20,33071,9,0,-1,40,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,1,1,0,"F"
8,58672,6,0,0,15,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,1,1,0,"F"
22,53441,9,0,13,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,"F"
31,47981,13,0,-22,7,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,1,1,0,0,"F"
22,92594,14,0,11,99,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,3,1,1,0,"F"
20,50363,10,0,-8,50,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
13,30327,11,0,-4,55,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,1,0,0,"F"
10,75258,10,0,-8,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
34,113056,13,0,0,30,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
20,112773,6,0,28,60,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,2,1,1,0,"T"
21,51702,10,0,-10,45,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
26,61761,14,0,22,40,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,1,1,0,"F"
12,60955,9,0,16,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
16,108129,13,0,0,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,1,1,0,"F"
14,48174,9,0,1,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,0,0,0,"F"
24,28245,14,0,0,20,0,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1,0,0,"T"
13,54861,9,0,-18,30,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,1,0,0,"F"
10,27592,10,0,3,16,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
9,88894,7,0,5,20,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,1,1,0,"F"
20,24264,10,0,-24,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,0,1,0,"F"
9,10748,7,198,-9,30,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,1,1,0,"F"
14,122463,10,0,3,50,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,1,1,1,0,"F"
30,60127,3,1137,15,45,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,2,1,1,0,"F"
12,59808,9,0,0,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
12,10983,13,0,-4,35,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
11,47522,9,0,17,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
15,69701,11,0,6,48,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
24,71047,9,-634,-24,60,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
16,50103,13,0,-13,70,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,1,0,0,"F"
18,92852,9,0,-1,30,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
23,115659,13,0,3,40,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,1,1,0,0,"F"
12,20652,10,0,-18,50,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,0,"F"
13,67401,13,0,-6,50,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
30,16741,9,0,17,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
24,64054,13,0,7,43,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,1,1,0,"F"
16,58235,7,0,7,40,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,"F"
22,31585,14,0,20,40,1,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"F"
25,62610,13,0,-10,50,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"T"
24,41964,13,0,-15,40,0,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
11,39202,13,0,19,25,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,3,1,0,0,"F"
24,84936,6,-531,-19,32,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,1,1,0,0,"F"
28,49723,10,0,-2,55,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,1,1,0,"F"
26,71930,10,0,12,22,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,1,0,0,"F"
24,56072,4,0,-15,48,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,2,1,1,0,"F"
14,35445,14,0,16,40,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,1,0,"F"
10,119020,9,0,-18,35,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,0,0,"F"
26,111999,9,1462,-26,55,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
14,40329,9,0,-7,65,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
15,45871,14,0,31,17,1,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,0,1,0,"F"
24,40375,9,0,0,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
26,30208,7,0,-7,40,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,2,0,1,0,"F"
20,79706,14,0,-11,40,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,1,0,"F"
20,27387,13,0,15,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
15,60286,10,0,22,8,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,3,1,1,0,"F"
28,40323,6,0,15,40,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,2,0,1,0,"T"
20,30612,9,0,9,45,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,1,0,"F"
13,60295,14,0,17,30,1,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"F"
12,35630,9,0,-3,30,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"F"
28,33709,12,0,21,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"F"
12,84251,9,0,12,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,1,0,0,"F"
10,72985,9,0,-21,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
12,65590,9,0,-24,65,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
10,45622,9,0,11,45,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
14,44321,9,0,0,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,0,1,0,"F"
22,152079,10,0,12,45,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,3,1,1,0,"T"
14,68696,13,0,7,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,"F"
12,63486,10,0,7,40,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,"F"
13,158853,4,0,6,40,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,0,"F"
24,27688,13,0,-9,60,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
14,28187,9,0,5,40,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,3,1,1,0,"F"
9,52255,7,0,-6,40,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,1,1,0,"F"
16,83239,9,0,19,45,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,0,"F"
28,39751,6,0,5,40,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,"F"
8,80906,7,0,-8,12,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,1,1,0,"F"
21,12646,11,0,-9,45,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,2,1,1,0,"F"
20,74214,13,0,-7,40,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"F"
18,43088,10,0,-15,60,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,1,0,0,"F"
29,94945,12,0,16,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"F"
22,102589,9,0,10,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"F"
10,138638,10,0,21,40,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,1,1,0,"F"
22,29354,7,0,5,40,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,"F"
23,49533,14,0,-24,50,0,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1,1,0,"T"
26,44936,9,0,9,40,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,1,1,0,0,"F"
24,120945,13,0,-3,60,0,0,0,0,0,0,1,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
14,130829,9,0,7,40,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"F"
8,9138,7,0,3,20,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,0,1,0,"F"
12,127769,13,0,8,40,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,0,"F"
29,74467,12,0,6,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"F"
16,60852,13,-629,8,45,1,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,2,1,1,0,"T"
25,39165,9,2433,10,30,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,2,1,0,0,"T"
17,18675,9,0,-2,60,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,1,1,0,"T"
20,62913,9,0,11,27,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,1,1,1,0,"F"
14,98133,10,0,-30,40,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,"F"
10,23309,9,0,8,16,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,2,0,0,0,"F"
15,49856,5,0,-10,40,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,"F"
24,64730,4,0,11,40,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,2,1,1,0,"F"
22,84768,10,0,0,45,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,1,0,"F"
